age,income,budget,credit_score,income_confidence,user_segment,pages_viewed,time_on_site,return_visits,session_count,contact_form_submitted,downloaded_brochure,property_saved,chat_with_agent,traffic_source,converted
50,64066,202468,628,0.72,curious_researcher,6,181,3,3,0,0,0,1,organic_search,0
43,135066,785091,725,0.7,serious_buyer,14,578,5,7,1,1,1,0,google_ads,1
39,81826,375550,495,0.44,serious_buyer,18,658,4,8,1,0,1,0,facebook_ads,1
52,40213,194820,825,0.49,casual_browser,4,45,1,1,0,1,0,0,facebook_ads,0
50,91916,408775,376,0.93,impulsive_buyer,5,191,1,3,1,0,1,0,referral,0
49,86151,282659,576,0.65,impulsive_buyer,6,132,2,3,1,0,1,0,google_ads,0
49,148518,787779,765,0.77,serious_buyer,17,707,7,6,0,1,0,1,referral,1
50,137018,718203,747,0.72,casual_browser,2,66,1,2,1,0,0,0,referral,0
36,149024,586425,619,0.63,casual_browser,4,113,1,2,1,1,1,0,referral,1
39,70906,277860,459,0.63,curious_researcher,9,211,3,3,0,0,0,0,referral,0
38,20463,112823,791,0.73,impulsive_buyer,5,227,1,3,1,0,1,0,referral,0
21,51973,167200,612,0.48,curious_researcher,6,157,3,2,0,1,1,0,facebook_ads,0
34,94694,534388,460,0.63,impulsive_buyer,7,269,1,3,1,0,0,1,organic_search,0
22,40651,153253,607,0.67,serious_buyer,13,825,6,9,1,0,1,0,organic_search,1
48,88694,423864,445,0.99,serious_buyer,19,673,5,6,0,0,0,1,organic_search,1
50,40008,232365,695,0.61,casual_browser,1,36,1,2,0,0,1,0,facebook_ads,0
58,131738,663217,388,0.79,casual_browser,1,76,0,2,1,0,0,0,google_ads,0
24,90474,383907,607,0.48,casual_browser,3,111,0,1,1,0,1,1,facebook_ads,0
21,58185,294916,845,0.44,impulsive_buyer,3,298,2,3,0,0,1,0,facebook_ads,0
28,107924,435142,670,0.92,casual_browser,3,101,1,2,1,0,0,0,google_ads,0
49,94417,361784,750,0.84,serious_buyer,16,700,3,5,0,1,0,0,referral,1
59,145502,871564,466,0.59,curious_researcher,9,174,2,2,0,0,0,0,referral,0
23,91139,478695,691,0.7,serious_buyer,13,549,4,9,1,0,0,0,referral,1
52,54980,271280,790,0.48,serious_buyer,10,829,4,7,1,0,0,0,google_ads,0
30,42504,172815,449,0.82,serious_buyer,19,548,5,7,1,0,1,1,facebook_ads,1
30,74970,235966,767,0.44,curious_researcher,7,226,2,4,0,0,1,0,facebook_ads,0
39,36766,113723,342,0.85,serious_buyer,14,594,6,5,0,0,0,0,google_ads,0
54,136944,638507,328,0.73,impulsive_buyer,7,131,1,2,1,1,1,0,referral,0
53,113922,602202,330,0.57,impulsive_buyer,6,197,1,2,0,1,0,0,google_ads,0
43,31695,146181,427,0.92,curious_researcher,8,215,2,2,0,0,1,0,facebook_ads,0
48,37796,208722,593,0.99,impulsive_buyer,7,201,2,3,1,0,0,0,organic_search,0
52,62543,193900,740,0.55,casual_browser,3,44,0,1,0,0,0,0,organic_search,0
27,34559,141700,687,0.88,impulsive_buyer,4,263,2,2,0,0,0,0,organic_search,0
49,124450,461860,823,0.85,serious_buyer,14,839,4,7,0,1,1,0,referral,1
28,53139,230719,846,0.85,impulsive_buyer,3,164,1,3,1,0,0,0,referral,0
21,140494,451987,409,0.97,casual_browser,3,87,1,2,1,0,0,0,referral,0
23,123869,726168,627,0.69,casual_browser,1,81,1,1,0,0,0,0,referral,0
44,28802,105696,704,0.8,casual_browser,2,53,1,1,0,0,0,0,google_ads,0
43,93843,541185,544,0.89,serious_buyer,14,857,3,7,0,0,0,0,organic_search,0
28,60205,257537,462,0.69,casual_browser,3,97,0,1,1,0,1,1,organic_search,0
57,118750,707342,698,0.69,serious_buyer,10,448,3,8,0,1,0,1,referral,1
23,54159,252498,698,0.59,casual_browser,2,36,1,2,1,0,0,0,referral,0
53,31516,182556,792,0.87,serious_buyer,15,825,4,8,0,1,0,0,google_ads,0
48,70492,212607,538,0.81,serious_buyer,18,372,4,6,0,0,0,0,google_ads,0
28,49086,257442,764,0.67,serious_buyer,14,642,6,8,1,0,0,0,google_ads,1
54,133758,763644,331,0.65,impulsive_buyer,7,198,1,2,0,0,0,0,organic_search,0
55,50480,172599,422,0.44,casual_browser,3,48,0,1,1,0,0,0,organic_search,0
52,72091,237062,833,0.4,serious_buyer,12,307,7,6,0,0,0,0,organic_search,0
44,148023,632608,409,0.72,casual_browser,2,40,0,1,0,1,0,1,organic_search,0
34,130195,755265,570,0.65,impulsive_buyer,5,268,2,2,0,0,0,0,google_ads,0
52,67766,313564,679,0.88,curious_researcher,6,141,3,3,0,1,0,0,referral,0
36,58737,269154,599,0.73,casual_browser,3,113,0,2,0,0,1,0,organic_search,0
24,29265,100185,548,0.96,casual_browser,4,106,1,2,1,0,1,0,google_ads,0
57,134165,402812,820,0.52,impulsive_buyer,4,163,1,2,0,0,0,0,referral,0
41,139501,757549,333,0.99,serious_buyer,10,601,5,6,1,0,0,0,facebook_ads,1
34,138257,451094,527,0.58,casual_browser,3,49,1,2,0,0,0,0,referral,0
51,90990,445991,698,0.79,curious_researcher,7,149,2,4,0,0,1,0,facebook_ads,0
38,121454,697613,519,0.7,impulsive_buyer,6,134,1,3,0,0,0,0,facebook_ads,0
27,111717,405080,670,0.62,serious_buyer,12,887,3,5,1,0,0,0,organic_search,1
30,35386,176782,827,0.48,casual_browser,1,78,1,1,0,0,0,1,google_ads,0
27,124718,403599,374,0.48,casual_browser,1,58,0,2,0,0,0,1,referral,0
53,57425,276286,435,0.83,impulsive_buyer,4,167,1,3,0,1,0,0,facebook_ads,0
43,141635,494560,373,0.63,serious_buyer,18,633,5,9,0,1,1,0,google_ads,1
41,63254,329418,553,0.98,serious_buyer,16,647,3,7,0,0,0,0,referral,0
39,109863,428871,317,0.6,impulsive_buyer,6,133,2,2,0,1,0,1,organic_search,0
39,138350,607380,342,0.99,casual_browser,3,115,0,2,0,0,1,1,referral,0
56,73634,353317,349,0.52,casual_browser,3,82,1,1,0,0,0,0,organic_search,0
49,106717,374984,814,0.46,serious_buyer,16,746,5,6,1,0,0,0,referral,1
38,67662,353528,602,0.59,serious_buyer,16,590,7,5,1,0,0,0,referral,1
22,106988,418100,441,0.93,curious_researcher,5,203,1,2,1,0,0,0,facebook_ads,0
21,123784,617325,501,0.71,curious_researcher,6,170,2,4,0,0,1,0,facebook_ads,0
25,126337,439002,506,0.48,curious_researcher,9,132,3,2,0,0,0,0,facebook_ads,0
40,119287,604111,714,0.52,serious_buyer,12,386,5,9,1,0,1,0,organic_search,1
31,107527,363932,520,0.59,serious_buyer,16,472,4,7,0,0,1,0,referral,0
22,126847,542406,661,0.75,serious_buyer,13,795,7,8,0,1,0,0,referral,1
23,95452,357144,380,0.6,casual_browser,1,102,1,2,1,0,0,1,organic_search,0
43,30143,158103,584,0.85,impulsive_buyer,3,151,2,3,1,1,0,0,referral,0
32,111391,421738,668,0.77,serious_buyer,10,594,6,8,1,1,1,0,facebook_ads,1
40,35581,200860,791,0.92,casual_browser,4,89,1,2,1,0,0,0,organic_search,0
25,87443,496279,645,0.7,serious_buyer,18,301,7,6,1,0,0,1,organic_search,1
57,49424,177398,503,0.6,impulsive_buyer,3,266,1,3,1,0,1,0,referral,0
58,108844,526972,324,1.0,serious_buyer,15,509,4,8,0,0,0,0,facebook_ads,0
50,61984,202263,368,0.61,casual_browser,3,39,0,1,1,0,0,0,referral,0
29,61505,256759,815,0.66,serious_buyer,14,688,4,7,1,0,0,1,referral,1
54,132061,678788,791,0.89,serious_buyer,11,626,6,9,0,0,0,0,organic_search,1
55,122478,609728,539,0.45,serious_buyer,12,800,6,8,0,0,0,0,organic_search,0
42,82699,403083,660,0.63,curious_researcher,8,225,2,3,0,0,1,0,google_ads,0
44,46957,180672,740,0.45,serious_buyer,12,487,4,5,1,0,0,0,referral,0
37,45464,187951,330,0.48,casual_browser,3,54,1,1,0,0,0,0,google_ads,0
30,134012,443424,621,0.4,casual_browser,3,96,0,2,0,0,0,0,referral,0
50,43649,225100,643,0.41,casual_browser,4,79,0,2,0,0,1,0,google_ads,0
43,62065,280016,835,0.63,serious_buyer,16,464,5,9,1,0,1,0,referral,1
52,112661,577533,654,0.89,impulsive_buyer,3,161,2,2,0,0,0,0,organic_search,0
37,54758,205168,770,0.75,casual_browser,1,105,1,1,0,0,0,1,organic_search,0
37,25596,101700,404,0.78,curious_researcher,5,162,1,3,0,0,1,0,google_ads,0
34,36374,145592,621,0.71,impulsive_buyer,5,137,1,3,0,0,0,0,google_ads,0
29,138686,426768,826,0.89,casual_browser,3,69,1,1,0,1,0,1,google_ads,0
22,23775,95650,803,0.93,serious_buyer,15,529,5,9,0,0,0,0,facebook_ads,0
45,47388,256364,384,0.91,curious_researcher,6,151,3,2,0,0,0,0,google_ads,0
59,143800,818494,534,0.89,casual_browser,1,101,0,2,0,1,0,0,google_ads,0
29,41029,186872,562,0.51,curious_researcher,5,208,2,2,0,1,1,0,google_ads,0
42,103981,454033,305,0.76,impulsive_buyer,4,253,2,3,0,1,0,0,facebook_ads,0
24,73639,227726,793,0.75,casual_browser,4,60,1,1,1,0,0,0,facebook_ads,0
46,134010,755496,588,0.72,serious_buyer,10,638,7,9,0,0,0,0,referral,0
49,34645,105287,649,0.69,curious_researcher,5,189,3,4,0,0,0,0,organic_search,0
54,51105,298159,499,0.45,casual_browser,2,43,0,1,0,0,0,0,google_ads,0
43,33668,150416,634,0.46,impulsive_buyer,4,200,1,2,0,1,0,0,google_ads,0
57,147949,595613,516,0.94,impulsive_buyer,4,277,2,3,0,0,0,0,organic_search,0
31,35960,207584,652,0.78,casual_browser,2,55,0,2,0,0,0,0,referral,0
26,146519,450278,624,0.56,impulsive_buyer,7,112,1,2,1,0,0,0,referral,0
38,31357,148766,527,0.57,curious_researcher,6,146,1,3,0,1,1,1,google_ads,0
41,84604,393137,444,0.77,curious_researcher,9,261,1,2,0,0,0,0,organic_search,0
56,122739,448974,607,0.64,curious_researcher,8,174,3,2,1,1,1,0,google_ads,1
58,71796,307765,584,0.66,curious_researcher,5,164,2,3,0,0,0,0,google_ads,0
54,35804,177472,691,0.44,impulsive_buyer,4,122,2,3,1,1,0,0,google_ads,0
37,147732,765457,659,0.48,casual_browser,1,81,1,2,0,0,0,0,organic_search,0
57,135733,407490,464,0.64,impulsive_buyer,6,222,1,2,0,1,0,1,organic_search,0
45,34626,201196,523,0.82,impulsive_buyer,3,133,2,3,0,0,0,0,referral,0
58,48132,168152,423,0.43,casual_browser,2,117,1,2,0,1,0,0,organic_search,0
32,27951,103439,643,0.6,casual_browser,3,94,0,1,1,0,0,0,organic_search,0
43,26449,100252,823,0.82,serious_buyer,18,660,4,8,0,0,0,0,organic_search,0
42,39065,121627,351,0.88,curious_researcher,9,264,3,4,0,0,1,0,facebook_ads,0
41,121503,409362,428,0.51,casual_browser,2,97,1,2,0,0,0,0,referral,0
47,125072,745310,434,0.84,impulsive_buyer,3,250,2,3,0,0,0,0,organic_search,0
51,29130,114936,426,0.97,curious_researcher,6,235,3,4,1,0,1,0,google_ads,0
26,109360,365907,370,0.94,curious_researcher,8,154,3,4,0,0,0,0,facebook_ads,0
47,82287,273272,572,0.87,impulsive_buyer,6,148,1,2,1,0,1,0,facebook_ads,0
54,126937,654789,486,0.83,casual_browser,1,54,0,2,1,0,1,0,referral,0
32,71702,398928,302,0.54,curious_researcher,7,160,1,3,0,0,0,0,facebook_ads,0
27,56993,214912,584,0.78,curious_researcher,5,261,1,3,0,0,0,0,facebook_ads,0
30,51875,158879,321,0.79,curious_researcher,6,207,3,4,0,0,1,0,referral,0
37,135284,496393,465,0.64,curious_researcher,5,174,3,4,0,0,0,0,organic_search,0
46,26054,82579,609,0.7,curious_researcher,9,120,3,4,0,0,0,1,referral,0
41,119809,396589,776,0.82,impulsive_buyer,3,202,2,2,1,0,0,0,google_ads,0
48,127357,546937,797,0.97,casual_browser,1,75,0,2,0,0,0,0,organic_search,0
22,68517,252810,733,0.58,casual_browser,3,57,0,2,0,0,1,1,organic_search,0
21,96368,438266,533,0.55,curious_researcher,9,176,3,3,0,1,0,0,facebook_ads,0
56,49670,186783,675,0.76,curious_researcher,8,255,1,4,0,0,0,0,organic_search,0
46,69112,402343,545,0.48,curious_researcher,5,148,1,3,0,1,0,1,facebook_ads,0
49,108388,619744,602,0.75,impulsive_buyer,6,299,1,3,0,0,0,0,organic_search,0
41,109156,513078,704,0.45,impulsive_buyer,5,252,1,3,0,0,0,0,referral,0
31,48307,196284,320,0.69,serious_buyer,17,586,7,5,0,0,1,0,facebook_ads,0
31,133087,551438,556,0.77,curious_researcher,5,193,3,4,1,0,1,1,referral,0
56,87087,368861,698,0.44,serious_buyer,13,853,3,6,1,0,0,0,facebook_ads,0
59,67922,352021,828,0.52,serious_buyer,13,305,5,9,0,1,0,0,facebook_ads,0
55,83080,361806,350,0.6,serious_buyer,10,660,3,7,1,0,0,1,facebook_ads,0
54,113348,631369,746,0.62,casual_browser,4,81,1,2,0,0,0,1,organic_search,0
44,99335,579349,569,0.81,serious_buyer,17,545,4,8,1,0,0,0,organic_search,1
42,46312,185611,561,0.72,curious_researcher,5,234,3,2,0,1,1,0,referral,0
25,125156,585990,664,0.63,impulsive_buyer,3,103,2,3,1,1,0,0,google_ads,0
53,86985,285760,348,0.67,curious_researcher,9,154,2,3,1,0,1,0,referral,0
56,140641,506505,817,0.41,impulsive_buyer,6,162,2,2,1,1,0,0,google_ads,0
40,77608,329088,417,0.86,casual_browser,4,98,0,1,1,0,1,0,facebook_ads,0
39,109962,397909,752,0.42,casual_browser,2,116,1,1,0,0,0,0,google_ads,0
55,120963,680983,696,0.9,curious_researcher,5,261,1,3,0,0,1,0,google_ads,0
37,60277,209454,326,0.72,casual_browser,2,54,1,1,0,0,1,1,facebook_ads,0
54,51551,225122,671,0.72,impulsive_buyer,6,152,2,3,0,0,1,0,referral,0
29,109813,528979,396,0.82,casual_browser,4,33,1,2,0,1,1,0,facebook_ads,0
46,76597,388775,828,0.92,serious_buyer,12,758,7,9,0,1,1,0,facebook_ads,1
22,121025,502157,485,0.97,serious_buyer,11,630,7,7,1,1,0,0,google_ads,1
29,144342,809368,514,0.73,casual_browser,1,118,1,1,0,0,0,0,facebook_ads,0
29,65212,306819,550,0.49,curious_researcher,8,294,2,4,0,0,0,1,referral,0
37,29637,127988,515,0.93,serious_buyer,17,624,5,7,1,0,0,0,google_ads,0
21,63258,202534,328,0.42,impulsive_buyer,7,111,1,2,0,1,1,0,referral,0
45,55693,244718,401,0.88,curious_researcher,6,276,3,4,0,1,0,0,facebook_ads,0
45,29824,162904,422,0.81,casual_browser,2,87,1,1,1,0,0,0,referral,0
59,149553,724378,353,0.94,curious_researcher,9,123,1,3,1,0,0,0,referral,0
55,46950,258060,582,0.94,curious_researcher,9,147,1,2,0,0,0,0,facebook_ads,0
23,43488,194914,416,0.43,curious_researcher,8,144,2,3,0,0,0,1,organic_search,0
57,147870,496160,413,0.77,curious_researcher,7,270,1,2,0,0,0,0,referral,0
50,124544,378728,842,0.47,casual_browser,2,40,0,1,0,0,0,1,organic_search,0
58,135200,528585,592,0.45,casual_browser,3,53,1,1,0,0,0,0,facebook_ads,0
54,20215,102974,494,0.67,serious_buyer,10,684,4,6,1,1,0,0,organic_search,0
32,125603,674586,591,0.46,serious_buyer,13,894,7,5,1,1,1,0,organic_search,1
39,31523,122538,560,0.84,impulsive_buyer,5,110,2,3,1,0,1,0,organic_search,0
57,95900,430299,506,0.98,impulsive_buyer,3,235,1,3,0,0,0,0,organic_search,0
37,88689,378112,348,0.74,serious_buyer,19,709,3,7,0,0,0,0,referral,0
30,43834,185486,305,0.54,serious_buyer,16,372,7,6,0,1,0,0,referral,0
32,54474,201229,678,0.91,curious_researcher,5,292,1,4,0,0,1,1,google_ads,0
36,63066,214999,693,0.91,serious_buyer,15,460,5,8,0,0,0,0,organic_search,0
44,119871,430344,523,0.84,impulsive_buyer,7,191,1,2,1,1,1,0,facebook_ads,0
39,30400,96246,322,0.77,serious_buyer,10,544,7,9,1,1,1,0,referral,1
28,145211,521945,409,0.92,curious_researcher,7,236,2,2,1,1,1,0,organic_search,1
51,30345,91872,698,0.5,impulsive_buyer,3,247,1,2,0,1,1,0,facebook_ads,0
41,53896,263108,471,0.96,casual_browser,2,59,0,1,1,0,1,0,google_ads,0
37,105430,416356,605,0.97,serious_buyer,14,742,4,7,0,1,1,1,facebook_ads,1
43,48899,289454,450,0.92,casual_browser,3,95,1,2,1,0,1,1,facebook_ads,0
57,126171,451837,727,0.55,impulsive_buyer,4,265,1,2,0,0,0,0,organic_search,0
36,48229,194723,766,0.91,serious_buyer,18,843,3,7,0,0,1,1,referral,1
26,137053,558288,366,0.7,casual_browser,1,78,0,2,0,0,1,0,facebook_ads,0
28,25583,77397,455,0.76,serious_buyer,13,703,7,7,0,0,0,0,facebook_ads,0
45,24897,137372,505,0.9,casual_browser,4,50,1,1,1,1,0,0,google_ads,0
38,140406,434694,454,0.42,casual_browser,1,82,0,2,0,0,1,1,referral,0
45,91537,532794,808,0.62,impulsive_buyer,7,185,1,3,1,1,0,0,referral,0
32,129417,734599,373,0.89,serious_buyer,15,412,6,7,0,0,1,0,referral,1
35,24567,113169,348,0.89,casual_browser,3,59,0,1,0,0,0,0,referral,0
46,94807,439030,766,0.91,serious_buyer,12,465,4,8,0,0,1,1,referral,1
46,149648,742453,478,0.5,serious_buyer,16,808,4,5,0,0,0,0,google_ads,0
52,132652,551984,347,0.82,curious_researcher,5,139,2,3,0,0,0,0,referral,0
30,97239,480522,371,0.49,impulsive_buyer,4,171,2,3,0,1,1,1,referral,0
36,33329,104463,412,0.87,serious_buyer,12,598,4,7,1,0,0,0,organic_search,0
27,121045,382761,458,0.55,serious_buyer,10,352,6,5,0,1,1,0,google_ads,0
37,137708,602016,329,0.84,serious_buyer,18,801,5,5,0,0,0,0,google_ads,0
43,91792,426728,396,0.67,impulsive_buyer,7,252,2,3,0,0,1,0,referral,0
46,20228,114560,550,0.99,impulsive_buyer,4,105,2,3,1,1,0,0,facebook_ads,0
41,110282,365472,818,0.75,serious_buyer,12,726,4,9,1,0,0,0,organic_search,1
42,102214,558900,391,0.78,impulsive_buyer,3,265,2,3,0,0,1,1,organic_search,0
27,57052,207106,412,0.62,curious_researcher,5,240,1,2,0,0,0,0,facebook_ads,0
34,77769,325249,558,0.84,impulsive_buyer,3,233,2,2,0,1,1,0,referral,0
35,66032,260813,406,0.7,curious_researcher,9,176,1,3,1,0,1,0,referral,0
27,131694,553176,689,0.41,curious_researcher,8,153,2,4,0,0,0,0,google_ads,0
29,108721,375249,657,0.77,curious_researcher,9,161,2,4,1,0,0,1,referral,0
28,53686,242161,498,0.9,casual_browser,1,90,1,2,0,1,0,0,google_ads,0
43,96981,524175,726,0.54,impulsive_buyer,5,192,1,2,0,0,0,0,google_ads,0
49,118802,513771,777,0.53,serious_buyer,16,441,6,8,1,0,0,0,organic_search,1
38,83261,372329,802,0.77,curious_researcher,5,279,1,4,0,0,0,0,facebook_ads,0
51,22809,126505,419,0.89,serious_buyer,10,484,5,7,1,0,1,0,facebook_ads,0
50,123265,630891,608,0.55,curious_researcher,9,273,2,3,0,0,0,0,google_ads,0
59,61785,276263,837,0.96,serious_buyer,14,772,5,7,0,0,0,0,organic_search,0
55,56547,213356,774,0.96,casual_browser,4,104,1,1,1,0,0,0,facebook_ads,0
38,62818,355221,643,0.52,curious_researcher,9,273,2,3,1,0,0,0,google_ads,0
59,120422,569723,435,0.56,casual_browser,1,90,1,1,1,0,1,1,google_ads,0
37,91927,336769,576,0.82,casual_browser,1,110,0,2,0,1,0,1,facebook_ads,0
34,85681,326218,832,0.97,impulsive_buyer,6,292,1,2,0,0,1,0,facebook_ads,0
51,99465,538045,330,0.83,serious_buyer,14,508,7,5,0,0,1,0,facebook_ads,0
44,109862,344135,546,0.67,curious_researcher,6,210,2,2,0,0,0,0,organic_search,0
55,115527,690421,710,0.5,casual_browser,4,102,1,1,0,0,1,0,google_ads,0
54,133221,451759,326,0.68,serious_buyer,19,594,4,7,0,0,1,1,referral,1
23,57333,308921,372,0.76,impulsive_buyer,5,130,1,3,1,1,1,0,facebook_ads,0
57,146457,612823,396,0.6,serious_buyer,15,625,5,7,1,0,0,0,organic_search,1
46,36576,163737,645,0.71,serious_buyer,15,854,7,9,1,1,0,0,organic_search,1
43,139875,789167,775,0.48,impulsive_buyer,4,269,1,2,1,1,0,0,facebook_ads,0
59,59405,251801,599,0.67,impulsive_buyer,4,177,1,2,0,0,0,0,facebook_ads,0
35,114000,525822,598,0.45,impulsive_buyer,6,248,1,2,1,0,0,1,facebook_ads,0
24,93779,295206,586,0.43,casual_browser,1,82,1,2,1,0,1,0,facebook_ads,0
49,51601,155166,748,0.91,serious_buyer,14,593,7,9,1,1,0,1,organic_search,1
42,87946,328425,511,0.52,impulsive_buyer,5,192,1,3,0,0,0,1,facebook_ads,0
45,87356,440427,375,0.75,serious_buyer,15,404,3,8,0,0,0,0,google_ads,0
33,72116,242583,700,0.49,serious_buyer,19,360,4,8,1,1,0,0,google_ads,1
38,120825,403710,333,0.56,casual_browser,2,38,0,2,1,0,0,0,facebook_ads,0
53,144749,612705,797,0.62,serious_buyer,11,435,6,7,1,0,1,1,facebook_ads,1
36,137256,678526,815,0.49,casual_browser,2,81,0,1,1,0,1,0,organic_search,0
22,124186,637846,627,0.43,impulsive_buyer,3,143,2,2,0,0,0,0,google_ads,0
55,82894,293059,397,0.93,impulsive_buyer,5,101,1,3,1,0,0,0,google_ads,0
54,54635,176949,665,0.41,serious_buyer,13,669,7,9,1,0,1,0,organic_search,1
50,27465,159879,762,0.44,casual_browser,2,57,1,1,1,0,0,0,facebook_ads,0
33,76754,290283,327,0.88,casual_browser,3,67,0,1,1,1,0,0,referral,0
33,117975,655945,685,0.57,curious_researcher,7,205,2,4,0,0,0,0,organic_search,0
38,112850,630885,572,0.83,curious_researcher,5,216,1,4,1,0,0,0,organic_search,0
52,129765,690034,426,0.49,impulsive_buyer,3,144,2,3,0,0,1,0,referral,0
52,105119,368599,501,0.54,impulsive_buyer,7,234,2,3,1,1,1,1,google_ads,0
55,112691,615901,820,0.74,curious_researcher,9,194,3,2,0,1,0,0,organic_search,0
59,58871,312472,586,0.99,casual_browser,2,51,1,1,0,0,0,0,google_ads,0
49,82874,396980,749,0.44,serious_buyer,18,354,5,5,1,0,0,1,google_ads,1
49,97733,392066,387,0.64,serious_buyer,19,314,5,6,0,1,0,1,organic_search,0
36,49511,187524,617,0.43,casual_browser,4,54,0,1,0,0,1,0,organic_search,0
30,100960,339797,318,0.52,impulsive_buyer,7,273,1,3,1,0,0,0,facebook_ads,0
50,68821,311708,406,0.94,serious_buyer,19,444,7,6,0,0,0,0,google_ads,0
45,85776,407932,757,0.46,casual_browser,3,95,0,2,0,1,0,1,organic_search,0
59,138128,563288,610,0.91,serious_buyer,13,393,5,6,1,1,0,0,google_ads,1
40,90167,399086,711,0.51,casual_browser,2,40,1,1,0,0,0,0,organic_search,0
25,95135,389153,797,0.92,curious_researcher,5,250,2,2,0,0,0,1,organic_search,0
21,64462,317347,543,0.72,curious_researcher,5,231,1,2,0,1,1,0,facebook_ads,0
50,81382,464184,679,0.93,serious_buyer,17,601,4,5,0,0,0,0,facebook_ads,0
23,110194,384771,814,0.49,serious_buyer,15,478,5,7,0,0,1,1,facebook_ads,1
34,123381,511318,506,0.86,serious_buyer,14,630,5,6,0,0,1,0,organic_search,1
50,52574,179940,693,0.81,serious_buyer,13,767,7,5,1,0,1,0,facebook_ads,1
24,122072,595080,320,0.73,curious_researcher,7,166,2,2,0,1,0,1,google_ads,0
38,61910,321103,826,0.89,curious_researcher,8,164,3,3,0,0,1,0,google_ads,0
57,93531,542081,642,0.79,casual_browser,2,42,1,1,0,0,1,0,organic_search,0
45,45186,173361,501,0.93,serious_buyer,16,591,6,8,0,0,0,0,facebook_ads,0
21,114781,671541,419,0.63,curious_researcher,9,203,2,2,0,1,1,0,referral,0
35,42813,136564,688,0.75,impulsive_buyer,4,276,2,3,0,1,0,0,organic_search,0
29,98812,475191,836,0.92,casual_browser,3,106,1,1,1,0,1,0,referral,0
35,105525,334661,533,0.53,casual_browser,1,38,0,2,0,1,0,0,organic_search,0
44,98282,558371,619,0.69,casual_browser,3,113,0,2,0,0,1,0,referral,0
24,129779,595611,479,0.98,impulsive_buyer,6,222,1,3,1,1,0,0,google_ads,0
32,38557,193095,667,0.68,impulsive_buyer,6,285,1,3,0,0,0,0,referral,0
57,48060,264076,375,0.55,impulsive_buyer,6,119,1,2,0,0,0,0,facebook_ads,0
57,78866,272161,795,0.61,curious_researcher,7,292,2,4,0,0,0,0,referral,0
26,92104,286975,821,0.93,impulsive_buyer,6,147,2,2,1,0,1,1,referral,0
59,120905,681498,500,0.97,casual_browser,4,71,0,1,1,1,0,0,google_ads,0
44,104577,412535,645,0.97,serious_buyer,18,441,3,8,0,1,0,0,facebook_ads,1
31,26080,88331,782,0.82,casual_browser,4,114,0,2,0,0,1,0,facebook_ads,0
33,33854,149139,518,0.71,casual_browser,4,45,0,2,0,0,0,0,referral,0
54,142013,680940,359,0.51,curious_researcher,7,129,3,4,1,1,0,0,organic_search,0
45,87695,271232,849,0.47,casual_browser,2,88,0,1,0,0,0,0,facebook_ads,0
27,47025,179855,520,0.44,curious_researcher,7,128,2,3,0,0,1,0,facebook_ads,0
24,72982,226127,801,0.41,curious_researcher,9,184,2,3,1,1,1,0,organic_search,0
28,61081,260266,432,0.93,serious_buyer,18,502,3,8,0,0,1,1,google_ads,0
40,24368,138539,352,0.89,casual_browser,1,84,0,2,0,0,1,1,google_ads,0
49,119621,711500,749,0.74,serious_buyer,17,802,4,9,1,0,0,0,google_ads,1
30,139181,683537,361,1.0,serious_buyer,15,692,7,9,1,0,1,0,facebook_ads,1
54,47094,164118,322,0.97,casual_browser,2,51,1,2,1,0,0,0,facebook_ads,0
46,66040,377586,343,0.79,casual_browser,4,73,1,2,1,0,0,0,organic_search,0
23,86766,394676,346,0.68,impulsive_buyer,6,126,1,2,0,0,0,0,organic_search,0
26,103053,356691,323,0.49,impulsive_buyer,3,116,1,3,0,0,0,0,organic_search,0
25,43991,253616,388,0.71,curious_researcher,5,204,2,2,0,0,1,0,referral,0
25,21301,112307,473,0.49,casual_browser,4,61,0,2,0,0,0,0,google_ads,0
43,48610,252534,418,0.64,curious_researcher,5,290,1,2,0,1,1,1,facebook_ads,0
29,101463,520255,477,0.97,serious_buyer,14,402,4,5,0,0,0,1,organic_search,0
55,54678,196896,641,0.61,serious_buyer,13,623,3,6,0,1,0,0,facebook_ads,0
